"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"2996";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Švábovce 180";"Švábovce";"05912";"3,55813941955566";;"4,9212776184082";"5,6496280670166";"4,19292755126953";;"0";;;;;"3,64357757568359";"6,51918029785156"
"2997";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 240";"Ve¾kı Slavkov";"05991";"2,56769351959228";;"3,61257629394531";"2,75790596008301";"4,46724624633789";;"0";;"9,19322967529297";;;"3,86086959838867";"5,67150421142578"
"2999";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vikartovce 6";"Vikartovce";"05919";"6,00491142272949";;"8,45131683349609";"7,67439727783203";"9,2282356262207";;"0";;;;;"2,3046947479248";"6,86945953369141"
"3001";"Prešovskı";"Poprad";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vydrník 121";"Vydrník";"05914";;;;;;;"0";;;;;"5,74898300170898";"4,53723373413086"
"3003";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dolnı Smokovec 21";"Vysoké Tatry";"05981";"6,0063362121582";;"8,11939544677734";"8,48267288208008";"7,75611801147461";;"0";;"7,29378128051758";;;"6,57997436523438";"7,70713348388672"
"3004";"Prešovskı";"Poprad";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ s MŠ pri ZZ";"Dolnı Smokovec 70";"Vysoké Tatry";"05981";;;;;;;;;;;;;
"3005";"Prešovskı";"Poprad";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Hornı Smokovec 26";"Vysoké Tatry";"06201";"3,93650970458984";"2,94509792327881";;"0";"3,13662948608398";"2,75356636047363";"0";"5,51694068908691";"5,0490104675293";;"4,06128730773926";"1,53913555145264";"5,19812240600586"
"3006";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tatranská Lomnica 123";"Vysoké Tatry";"05960";"6,39835433959961";;"7,84480056762695";"7,85385589599609";"7,83574523925781";;"0";;;;;"4,13529396057129";"6,11825370788574"
"3007";"Prešovskı";"Poprad";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Tatranská Lomnica 123";"Vysoké Tatry";"05960";;;;;;;;;;;;;
"3008";"Prešovskı";"Poprad";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšné Hágy 29";"Vysoké Tatry";"05984";;;;;;;"0";;"7,87691345214844";;;"8,41942291259766";
"3009";"Prešovskı";"Poprad";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"diar 255";"diar";"05955";"5,9586669921875";;"7,09415893554687";"7,34652709960938";"6,84179000854492";;"0";;;;;"3,81184234619141";"4,99194183349609"
"3010";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Abranovce 29";"Abranovce";"08252";;;;;;;"0";;"6,26646003723144";;;;
"3011";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bajerov 96";"Bajerov";"08241";"3,8575008392334";;"4,47934036254883";"5,28445014953613";"3,67423057556152";;"0";;;;;"5,03500213623047";"5,23528137207031"
"3012";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bertotovce 91";"Bertotovce";"08235";;;;;;;"0";;"9,49731597900391";;;;
"3013";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bzenov 143";"Bzenov";"08242";;;;;;;"0";;;;;;"4,72815780639648"
"3014";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èelovce 41";"Èelovce";"08214";;;;;;;;;;;;;
"3015";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Ev.sp.šk.i. - PŠ inter.";"Èervenica 114";"Èervenica";"08207";;;;;;;"0";;;;;;
"3016";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ŠZŠ pre hluchoslepıch intern.";"Slovenskı";"Špeciálna základná škola";"Ev.sp.šk.i.- ŠZŠhs.int.";"Èervenica 114";"Èervenica";"08207";;;;;;;;;;;;;
"3017";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èervenica 61";"Èervenica";"08207";"4,55070686340332";;"6,02243537902832";"6,29809150695801";"5,74677925109863";;"0";;;;;"3,97950286865234";"4,96118431091309"
"3018";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Demjata 57";"Demjata";"08213";;;;;;;"0";;"7,36368789672852";;;"8,25682678222656";
"3019";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám. kpt. Nálepku 12";"Drienov";"08204";"5,25142974853516";;"6,93023376464844";"7,22689895629883";"6,63356781005859";;"0";;;;;"4,76757049560547";"6,31297760009766"
"3020";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Drienovská Nová Ves 50";"Drienovská Nová Ves";"08201";;;;;;;"0";;"5,79809646606445";;;"5,47962684631348";
"3021";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Grófske nádvorie 2";"Fintice";"08216";"5,97767066955566";;"6,53934783935547";"6,76499176025391";"6,31642189025879";;"1,76097526550293";;;;;"3,13323497772217";"5,96418838500977"
"3022";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Frièovce 21";"Frièovce";"08237";;;;;;;"0";;;;;"3,99596138000488";
"3023";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Fulianka 9";"Fulianka";"08212";;;;;;;"0";;;;;"8,24380264282227";
"3024";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Gregorovce 93";"Gregorovce";"08266";;;;;;;"0";;"4,92283897399902";;;"9,0350959777832";"5,13999786376953"
"3026";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hermanovce 374";"Hermanovce";"08235";"5,88024063110352";;"8,00291137695313";"7,62882385253906";"8,37699813842773";;"0";;;;;"7,43507614135742";"3,44670448303223"
"3027";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hrabkov 159";"Hrabkov";"08233";"5,33853378295898";;"6,90186157226563";"6,94577102661133";"6,85795288085937";;"0";;;;;"7,23886489868164";"5,38012008666992"
"3028";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Chme¾ov 161";"Chme¾ov";"08215";;;;;;;"0";;"0,289182949066162";;;"7,46920700073242";"5,92425727844238"
"3030";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 28";"Chminianska Nová Ves";"08233";"5,69059524536133";;"6,52522201538086";"6,10000190734863";"6,95044174194336";;"4,33241004943848";;"5,59992027282715";;;"4,24988441467285";"5,9158390045166"
"3031";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Chminianske Jakubovany 21";"Chminianske Jakubovany";"08233";;;;;;;"0,375939846038818";;;;;"5,01232109069824";
"3032";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Chminianske Jakubovany 21";"Chminianske Jakubovany";"08233";;;;;;;;;;;;;
"3033";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kapušany 367";"Kapušany";"08212";"5,42008590698242";;"6,56175231933594";"6,80978851318359";"6,31371574401855";;"0,683498859405518";;"8,01678924560547";;;"4,09652214050293";"6,98002395629883"
"3034";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ sv. Michala";"Kendice 424";"Kendice";"08201";"2,94810371398926";;"3,69244995117187";"3,28281860351562";"4,10208168029785";;"0";;"6,09985389709473";;;"3,2178539276123";"6,74178466796875"
"3036";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kojatice 84";"Kojatice";"08232";;;;;;;"3,82739219665527";;;;;"5,71915473937988";
"3037";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kokošovce 121";"Kokošovce";"08252";;;;;;;"0";;;;;"8,68088760375977";
"3038";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lada 97";"Lada";"08212";;;;;;;"0";;"7,46389541625977";;;"8,55485153198242";
"3040";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lemešany 154";"Lemešany";"08203";"5,38080215454102";;"6,308837890625";"6,14548225402832";"6,47219314575195";;"0";;"7,28675994873047";;;"4,12403793334961";"4,06762084960937"
"3041";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lesíèek 53";"Lesíèek";"08207";;;;;;;"0";;"5,47149848937988";;;;
"3042";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lièartovce 56";"Lièartovce";"08203";;;;;;;"0";;"9,24123687744141";;;"8,16779632568359";
"3044";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lipovce 125";"Lipovce";"08236";"5,46045074462891";;"6,75164108276367";"7,54378204345703";"5,95949974060059";;"0";;;;;"6,56436157226562";"5,49640731811523"
"3045";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Stránická 26";"¼ubotice";"08006";"5,67518768310547";;"6,26877021789551";"5,95894012451172";"6,5786003112793";;"1,73751926422119";;"7,67445755004883";;;"1,69316749572754";"6,90178756713867"
"3046";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"¼ubovec 35";"¼ubovec";"08242";;;;;;;"0";;"8,53041458129883";;;;"4,27938270568848"
"3047";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Malı Slivník 28";"Malı Slivník";"08267";;;;;;;;;;;;;
"3048";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Medzany 182";"Medzany";"08221";"5,7628547668457";;"6,99836502075195";"7,65078277587891";"6,34594688415527";;"0";;;;;"4,14991607666016";
"3050";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Mirkovce 37";"Mirkovce";"08206";;;;;;;"0";;"3,85540809631348";;;"4,55701141357422";
"3051";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Nemcovce 62";"Nemcovce";"08212";;;;;;;"0";;;;;"8,07945098876953";
"3052";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Okruná 63";"Okruná";"08212";;;;;;;"0";;"7,73318557739258";;;"9,54630584716797";
"3053";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ovèie 34";"Ovèie";"08238";;;;;;;"0";;;;;"9,2112174987793";
"3055";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Petrovany 274";"Petrovany";"08253";"5,28675117492676";;"6,64287872314453";"5,81339149475098";"7,47236557006836";;"0";;;;;"3,4946216583252";"4,8923713684082"
"3056";"Prešovskı";"Prešov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Podhorany 109";"Podhorany";"08212";;;;;;;"0";;;;;"7,06233749389648";
"3057";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bajkalská 29";"Prešov";"08001";"6,62263336181641";;"8,20591125488281";"8,55291748046875";"7,85890426635742";;"0,169619739055634";;"8,17035751342774";;;"2,59945430755615";"7,42653427124023"
"3058";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Str. priemyselná škola";"Bardejovská 24";"Prešov";"08001";"3,74758567810059";"5,68798446655273";;"0";"6,01383171081543";"5,34208488464355";"0";"2,94478397369385";;;"5,37549324035645";"3,50762405395508";"4,42664833068848"
"3059";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Baštová 23";"Prešov";"08001";;;;;;;;;;;;;
"3060";"Prešovskı";"Prešov";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Baštová 32";"Prešov";"08085";"6,86921844482422";"7,03863372802734";;"6,82108840942383";"8,47756042480469";"5,56358032226562";"0";"8,10752944946289";"6,2731876373291";;"7,5166145324707";"1,98429260253906";"5,2225513458252"
"3061";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná ZŠ s MŠ";"Bernolákova 21";"Prešov";"08001";;;;;;;"0";;"7,84166412353516";;;"7,50464401245117";"5,608056640625"
"3062";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium P. P. Gojdièa";"Bernolákova 21";"Prešov";"08001";"4,37200965881348";"3,99484672546387";;"1,51982641220093";"5,03617439270019";"3,43509330749512";"0,479835081100464";"7,61250534057617";;;"8,82850112915039";"7,16170349121094";"7,18024291992188"
"3064";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èeskoslovenskej armády 2";"Prešov";"08001";"6,21355400085449";;"6,98651123046875";"7,14143905639648";"6,83158416748047";;"1,0985764503479";;;;;"3,45721206665039";"7,55548324584961"
"3065";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ strojnícka";"Duklianska 1";"Prešov";"08001";"5,38831558227539";"4,76932792663574";;"0";"5,14014625549316";"4,40488662719727";"1,62039012908936";"6,63709106445313";;;"8,12705154418945";"2,44982662200928";"4,55346260070801"
"3066";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Zákl.škola sv. Mikuláša";"Duklianska 16";"Prešov";"08001";"6,10350685119629";;"5,43597259521484";"5,91559028625488";"4,9563549041748";;"5,75412635803223";;;;;"4,26158905029297";
"3067";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Cirkevná ZUŠ";"Duklianska 16";"Prešov";"08001";;;;;;;;;;;;;
"3068";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv. Mikuláša";"Duklianska 16";"Prešov";"08001";"6,90261611938477";"6,6676155090332";;"5,48826370239258";"6,73766098022461";"7,04712448120117";"4,98180236816406";"8,61910552978516";;;"6,63016662597656";"2,76787796020508";"3,87131118774414"
"3069";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ZŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3070";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"Spoj. škola - ZŠnks.i";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3071";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"Spoj. škola -ŠZŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3072";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre iakov s naruš.komun.i";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ nks";"Duklianska 2";"Prešov";"08001";;;;;;;;;;;;;
"3073";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"OU pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna stredná škola";"Spojená školaò-OUIsl.p.";"Duklianska 2";"Prešov";"08001";;;;;;;"0";;;;;;
"3074";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"SOŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola -SOŠsl.p.i.";"Duklianska 2";"Prešov";"08001";;;;;;;"0";"10";;;;"8,94098587036133";
"3075";"Prešovskı";"Prešov";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Základná škola";"Súkromná ZŠ pre iakov s autizmom";"Vodárenská 3";"Prešov";"08001";;;;;;;"0";;;;;;"8,465234375"
"3076";"Prešovskı";"Prešov";"Súkromník";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Súkromná základná škola pri zdrav. zar.";"Hollého 14";"Prešov";"08181";;;;;;;;;;;;;
"3077";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Kmeovo stromoradie 1";"Prešov";"08001";"5,67036094665527";"4,40943450927734";;"0";"6,11046714782715";"2,37624778747559";"1,96803283691406";"7,41956787109375";"7,21966934204102";;"5,72320442199707";"4,40837516784668";"5,18917503356934"
"3078";"Prešovskı";"Prešov";"Samosprávny kraj";"Pedagog. a sociálna akadémia";"Slovenskı";"Stredná odborná škola";"Pedagogická a soc.akad.";"Kmeovo stromoradie 5";"Prešov";"08001";"6,76634292602539";"5,92913436889648";;"1,60671463012695";"7,92025451660156";"3,84812622070312";"0";"8,78937835693359";;;"9,00487594604492";"2,25657596588135";"5,43232269287109"
"3079";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ lesnícka";"Slovenskı";"Stredná odborná škola";"Spojená škola - SLŠ";"Kollárova 10";"Prešov";"08001";"2,55481204986572";"6,08143119812012";;"0";"7,28744354248047";"4,83144950866699";"0,370649266242981";"0,170349097251892";;;"5,36655654907227";"2,89861640930176";"3,08037738800049"
"3080";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium";"Konštantínova 2";"Prešov";"08001";"6,56777725219727";"7,54624862670898";;"5,61861305236816";"7,9738639831543";"7,51771087646484";"1,411461353302";"7,31323471069336";;;"6,3578987121582";"2,18086223602295";"7,3678466796875"
"3081";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Konštantínova 2";"Prešov";"08001";"4,36206932067871";"4,55020904541016";;"0";"5,89403800964355";"3,16565837860107";"0";"5,0839714050293";;;"4,15109024047852";"3,20569915771484";"4,79696655273438"
"3082";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Košická 20";"Prešov";"08001";"2,73144569396973";"2,56956386566162";;"0";"3,34568290710449";"1,69466609954834";"2,20288124084473";"2,96666412353516";"9,15836715698242";;"4,7763671875";"4,34953346252441";"4,35996742248535"
"3083";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kúpe¾ná 2";"Prešov";"08001";"8,08544158935547";;"8,78083038330078";"8,17663192749023";"9,38502807617187";;"5,30706520080566";;"9,64088134765625";;;"2,95151348114014";"7,91614685058594"
"3085";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lesnícka 1";"Prešov";"08005";"4,58907775878906";;"5,74540710449219";"5,72122535705566";"5,76958923339844";;"0";;"5,65590209960938";;;"2,67733325958252";"7,58170013427734"
"3086";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Májové námestie 1";"Prešov";"08001";"7,22800903320312";;"8,97230911254883";"9,13116302490234";"8,81345520019531";;"0,776645851135254";;"8,25466995239258";;;"2,96432495117188";"6,8605094909668"
"3087";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Masarykova 11174/20D";"Prešov";"08001";;;;;;;"3,23590431213379";"2,07861194610596";;;;"3,60817985534668";"1,5667046546936"
"3088";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola int.- PŠI";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;"0,820512866973877";;;;;"7,97392654418945";
"3089";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Masarykova 11175/20C";"Prešov";"08001";;;;;;;;;;;;;
"3090";"Prešovskı";"Prešov";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Masarykova 2";"Prešov";"08001";;;;;;;"0";;;;;"8,12148132324219";"8,16588592529297"
"3092";"Prešovskı";"Prešov";"Samosprávny kraj";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"SOŠ podnikania";"Masarykova 24";"Prešov";"08179";"5,46694984436035";"5,55764083862305";;"5,21826820373535";"6,20212287902832";"4,84435768127441";"6,65871353149414";"5,15604400634766";;;"7,63864440917969";"3,63646545410156";"5,59667663574219"
"3093";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;"0";"8,15132904052734";;;;"7,18998718261719";
"3094";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;
"3095";"Prešovskı";"Prešov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Matice slovenskej 11";"Prešov";"08001";;;;;;;;;;;;;
"3100";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Matice slovenskej 13";"Prešov";"08001";"3,23792610168457";;"3,72873001098633";"4,12546043395996";"3,35679550170898";;"0";;"7,6794189453125";;;"5,40665245056152";"3,40911979675293"
"3101";"Prešovskı";"Prešov";"Obèianske zdruenia";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Matice slovenskej 13";"Prešov";"08001";;;;;;;"0";"10";;;;"8,88775329589844";"2,06062698364258"
"3102";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mirka Nešpora 2";"Prešov";"08001";"6,41715698242187";;"7,69966888427734";"7,23670425415039";"8,16263275146484";;"0";;;;;"3,60672302246094";"7,67862930297852"
"3103";"Prešovskı";"Prešov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. A. Raymana";"Mudroòova 20";"Prešov";"08001";"7,7030029296875";"8,33709945678711";;"6,79743118286133";"9,19332122802734";"8,03731536865234";"1,87421703338623";"9,6784423828125";;;"6,47190551757812";"2,35213985443115";"7,47906036376953"
"3104";"Prešovskı";"Prešov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mukaèevská 1";"Prešov";"08001";"5,52698860168457";;"6,62146835327148";"5,53654060363769";"7,70639572143555";;"0";;"8,04804534912109";;;"3,76606864929199";"7,70859985351562"
"3105";"Prešovskı";"Prešov";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Nám. legionárov 6";"Prešov";"08001";;;;;;;;;;;;;
"3106";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Ev.spoj.škola-Ev. ZŠsMŠ";"Námestie legionárov 3";"Prešov";"08001";;;;;;;"2,36528644561768";;;;;"5,58300247192383";
"3107";"Prešovskı";"Prešov";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Ev.spoj.šk.-Ev.kol.gym.";"Námestie legionárov 3";"Prešov";"08001";"6,55119171142578";"6,90801239013672";;"6,23440856933594";"7,2809440612793";"6,65040130615234";"3,24577560424805";"7,67807312011719";"7,67212219238281";;"7,18166580200195";"4,39502296447754";"2,68472805023193"
"3108";"Prešovskı";"Prešov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Októbrová 32";"Prešov";"08001";;;;;;;;;;;;;
"3109";"Prešovskı";"Prešov";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Petrovianska 34";"Prešov";"08005";"7,54519653320312";"7,37263717651367";;"5,99520378112793";"9,88997497558594";"4,84454536437988";"0";"9,19228363037109";"5,82612037658691";;"9,35795135498047";"3,67545928955078";"6,13372840881348"
"3110";"Prešovskı";"Prešov";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Plzenská 1";"Prešov";"08001";"8,19306640625";"8,67010192871094";;"8,87211456298828";"9,53026733398437";"7,68375778198242";"7,73322982788086";"7,9034049987793";;;"9,7187629699707";"3,33307762145996";"5,6847541809082"
