"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3559";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Tr. SNP 104";"Košice - Západ";"04011";;;;;;;;;;;"94,6833";"93,5323";;;"83,4586";"46,8421";"44,8872";;;;;;;;;;;;;"90,9746";;;;
"3560";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Trebišovská 10";"Košice - Západ";"04011";;;;;;;;;;;"68,0219";"55,6503";;;;;;;;;;;;;;;;;;"13,1061";;;;
"3561";"Košickı";"Košice II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Trebišovská 12";"Košice - Západ";"04011";"54,6341";"15,4229";;;;"78,5";"48,3871";;;;;;;;;;;;;;;;;;;;;;;"35,1351";;;;
"3562";"Košickı";"Košice II";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ s MŠ pri zdrav.zar.";"Trieda SNP 1";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2,76923";;;;
"3563";"Košickı";"Košice II";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Športové gymnázium";"Trieda SNP 104";"Košice - Západ";"04011";"25";"75";;;;"80";;;;;;;;;;;;;;;;;;;;;;;;"80";;;;
"3564";"Košickı";"Košice II";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Uèòovská 5";"Košice - Šaca";"04015";"11,6337";"7";;;"43,309";;;"25,2964";;;;;;;;;;;;;;;;;;;;;;"37,156";;;;
"3565";"Košickı";"Košice II";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ul. Dolina 43";"Košice - Po¾ov";"04015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3566";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica Jána Pavla II. 1";"Košice - Sídlisko KVP";"04011";;;;;;;;;;;"89,7576";"90,7605";;;"90,9774";"88,1955";"87,218";;;;;;;;;;;;;"18,579";;;;
"3568";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Ulica slobody 1";"Košice - Západ";"04011";;;;;;;;;;;"47,1462";"65,1741";;;"86,3158";"61,4286";"49,4737";;;;;;;;;;;;;"85,7897";;;;
"3569";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica slobody 1";"Košice - Západ";"04011";;;;;;;;;;;"8,52228";"17,7683";;;"22,4812";"4,66165";"36,2406";;;;;;;;;;;;;"37,0139";;;;
"3570";"Košickı";"Košice III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Exnárova 10";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;"18,254";"36,5079";"46,0317";;;;;;;;;;;;;;;;;
"3571";"Košickı";"Košice III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,1319";;;;
"3572";"Košickı";"Košice III";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Konzervatórium";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";"50";;;;"0";;;;;;;;;;;;;;;;;;;;;;;;;"6,66667";;;;
"3573";"Košickı";"Košice III";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Spojená škola - SUŠ";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3574";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Fábryho 44";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"67,0837";"64,3213";;;;;;;;;;;;;;;;;;"33,7494";;;;
"3575";"Košickı";"Košice III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. sv. E. Steinovej";"Charkovská 1";"Košice - Dargovskıch Hrdinov";"04022";"61,4634";"91,5423";;;;;"41,9355";;;;;;;;"94,4444";"53,9683";"84,127";;;;;;;;;;;;;"58,1081";;;;
"3576";"Košickı";"Košice IV";"Cirkev, cirkevné spoloèenstvo";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Katolícka stredná pedagogická škola sv. Cyrila a Metoda";"Juná trieda 48";"Košice - Juh";"04001";"54,703";;;;"22,871";;;;;;;;;;"64,6154";"26,6667";;;;;;;;;;;;;;"5,27523";;;;
"3577";"Košickı";"Košice III";"Obèianske zdruenia";"SOŠ sociálnoprávna";"Slovenskı";"Stredná odborná škola";"Súkr.pdg.a soc.akadémia";"Jegorovovo nám. 5";"Košice - Dargovskıch Hrdinov";"04022";"0,742574";;;;"0";;;"11,4625";;;;;;;"42,5641";"12,8205";"14,5038";;;;;;;;;;;;;"5,04587";;;;
"3578";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krosnianska 2";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"87,9593";"80,597";;;;;;;;;;;;;;;;;;"13,7302";;;;
"3580";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krosnianska 4";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"99,5309";"98,2942";;;;;;;;;;;;;;;;;;"40,1344";;;;
"3581";"Košickı";"Košice III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Krosnianska 6";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"21,978";;;;
"3582";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Maurerova 21";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"68,5692";"66,0981";;;"81,8045";"80,9774";"80,7519";;;;;;;;;;;;;"19,2511";;;;
"3584";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Postupimská 37";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"25,4887";"26,7946";;;"34,812";"58,9474";"30,9023";;;;;;;;;;;;;"45,6073";;;;
"3585";"Košickı";"Košice III";"Súkromník";"Obchodná akadémia";"Slovenskı a Anglickı bil.";"Stredná odborná škola";"Súkr.str.odborná škola";"Postupimská 37";"Košice - Dargovskıch Hrdinov";"04022";"77,4753";;;;"86,3747";;"100";;;;;;;;"60";"54,8718";"53,4351";;;;;;;;;;;;;"79,1284";;;;
"3586";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Abovská 36";"Košice - Barca";"04017";;;;;;;;;;;"78,1861";"96,5174";;;;;;;;;;;;;;;;;;"36,7739";;;;
"3587";"Košickı";"Košice IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Alejová 1";"Košice - Juh";"04149";"48,7805";"69,6517";;;;"50,5";;;;;;;;;"63,4921";"42,0635";"94,4444";;;;;;;;;;;;;"18,9189";;;;
"3588";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ hutnícka";"Alejová 1";"Košice - Juh";"04149";;;;;;;;;;;;;;;"17,4359";"37,4359";"24,4275";;;;;;;;;;;;;;;;;
"3589";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Alejová 6";"Košice - Juh";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"65,625";;;;
"3590";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"Odborné uèilište";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - OU";"Alejová 6";"Košice - Juh";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"42,9688";;;;
"3591";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bukovecká 17";"Košice - Nad jazerom";"04012";;;;;;;;;;;"72,4003";"91,258";;;"48,6466";"21,5789";"71,5038";;;;;;;;;;;;;"11,1858";;;;
"3592";"Košickı";"Košice IV";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr.str.odborná škola";"Bukovecká 17";"Košice - Nad jazerom";"04012";"63,1188";;;;"26,2774";"94,6108";;"36,3636";;;;;;;"82,5641";"69,7436";;;;;;;;;;;;;;"0,688073";;;;
"3593";"Košickı";"Košice IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Dneperská 1";"Košice - Nad jazerom";"04012";;;;;;;;;;;"29,9453";"44,2786";;;"81,8045";"53,9098";"67,0677";;;;;;;;;;;;;"52,7604";;;;
"3594";"Košickı";"Košice IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Dneperská 1";"Košice - Nad jazerom";"04012";"94,1463";"23,8806";;;;"82";;;;;;;;;"70,6349";"43,6508";"98,4127";;;;;;;;;;;;;"81,5315";;;;
"3595";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Druicová 4";"Košice - Nad jazerom";"04012";;;;;;;;;;;"36,7475";"75,4797";;;;;;;;;;;;;;;;;;"8,59338";;;;
"3597";"Košickı";"Košice IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkr.základná škola";"Galaktická 9";"Košice - Nad jazerom";"04012";;;;;;;;;;;"0,469117";"0,639659";;;"20,4511";"13,0827";"39,0977";;;;;;;;;;;;;"49,1119";;;;
"3600";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Gemerská 1";"Košice - Juh";"04011";"13,6139";;;;"25,0608";;;"17,3913";;;;;;;;;;;;;;;;;;;;;;"80,7339";;;;
"3602";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gemerská 2";"Košice - Juh";"04001";;;;;;;;;;;"21,0321";"33,3333";;;"90";"96,6165";"26,8421";;;;;;;;;;;;;"35,5257";;;;
"3603";"Košickı";"Košice IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Irkutská 1";"Košice - Nad jazerom";"04012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,94506";;;;
"3604";"Košickı";"Košice IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Jantárová 6";"Košice - Juh";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"67,8571";;;;
"3605";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jenisejská 22";"Košice - Nad jazerom";"04012";;;;;;;;;;;"37,7639";"49,1116";;;"54,812";"70,0752";"48,1955";;;;;;;;;;;;;"49,4959";;;;
"3606";"Košickı";"Košice IV";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Juná trieda 10";"Košice - Juh";"04001";"46,0396";;;;"46,2287";"32,9341";;;;;;;;;;;;;;;;;;;;;;;;"51,6055";;;;
"3607";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Juná trieda 48";"Košice - Juh";"04001";;;;;;;;;;;;;;;"50,7692";"44,1026";"61,8321";;;;;;;;;;;;;;;;;
"3608";"Košickı";"Košice IV";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ PAMIKO";"Kukuèínova 23";"Košice - Juh";"04001";;;;;;;;;;;;;;;"79,4872";"58,9744";;;;;;;;;;;;;;"75,6881";;;;
"3609";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Kukuèínova 23";"Košice - Juh";"04001";"4,70297";"9";;;"2,18978";;;"32,4111";;;;;;;;;;;;;;;;;;;;;;"21,5596";;;;
"3610";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ po¾noh. a sluieb";"Kukuèínova 23";"Košice - Juh";"04012";"1,9802";;;;"5,83942";;;;;;;;;;;;;;;;;;;;;;;;;"38,9908";;;;
"3611";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdravot.škola";"Kukuèínova 40";"Košice - Juh";"04137";"58,6634";;;;"46,472";;;;;;;;;;"85,1282";"79,4872";"96,1832";;;;;;;;;;;;;"97,7064";;;;
"3612";"Košickı";"Košice IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umelec. škola";"Miškovecká 20";"Košice - Juh";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,5385";;;;
"3613";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ automobilová";"Moldavská cesta 2";"Košice - Juh";"04199";"2,9703";;;;"6,56934";;;"92,4901";;;;;;;;;;;;;;;;;;;;;;"37,3853";;;;
"3614";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ veterinárna";"Nám.mladıch po¾noho. 2";"Košice - Barca";"04017";"74,7525";;;;"53,528";"59,8802";;"46,2451";;;;;;;;;;;;;;;;;;;;;;"27,0642";;;;
"3615";"Košickı";"Košice IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Opatovská 7";"Košice - Vyšné Opátske";"04135";"28,7805";"19,403";;;;"15,5";;;;"50";;;;;;;;;;;;;;;;;;;;"58,5586";;;;
"3616";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DC";"Opatovská cesta 101";"Košice - Vyšné Opátske";"04185";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3617";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pri DC";"Opatovská cesta 101";"Košice - Vyšné Opátske";"04185";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3618";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ZŠsMŠpreTP";"Opatovská cesta 97";"Košice - Vyšné Opátske";"04057";;;;;;;;;;;"33,3333";"33,3333";;;;;;;;;;;;;;;;;;"70,7692";;;;
"3619";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ŠZŠ preTP";"Opatovská cesta 97";"Košice - Vyšné Opátske";"04057";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"72,6154";;;;
"3620";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola - OA pre TP";"Opatovská cesta 97";"Košice - Vyšné Opátske";"04057";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3621";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Ostrovského 1";"Košice - Juh";"04001";"39,3564";"34";;;"65,2068";"15,5689";;"33,2016";;;;;;;"73,8462";"91,7949";"60,3053";;;;;;;;;;;;;"16,055";;;;
"3622";"Košickı";"Košice IV";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Polárna 1";"Košice - Nad jazerom";"04012";"64,604";;;;"59,1241";;;;;;;;;;;;;;;;;;;;;;;;;"53,6697";;;;
"3623";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Poiarnická 3";"Košice - Juh";"04001";;;;;;;;;;;"87,9593";"92,3241";;;;;;;;;;;;;;;;;;"8,54537";;;;
"3625";"Košickı";"Košice IV";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ sv.M. Kriina";"Reho¾ná 2";"Košice - Krásna";"04018";;;;;;;;;;;"56,9195";"58,7775";;;;;;;;;;;;;;;;;;"50,9842";;;;
"3626";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Rovníková 11";"Košice - Nad jazerom";"04012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"35,3846";;;;
"3627";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Stanièná 13";"Košice - Juh";"04001";;;;;;;;;;;"79,5934";"95,9488";;;"60,4511";"41,5038";"90,9023";;;;;;;;;;;;;"7,68123";;;;
"3628";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Tešedíkova 3";"Košice - Barca";"04017";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"52,6154";;;;
"3629";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Uhorodská 39";"Košice - Juh";"04011";;;;;;;;;;;"54,7303";"34,0441";;;"83,985";"64,7368";"63,6842";;;;;;;;;;;;;"52,9525";;;;
"3630";"Košickı";"Košice IV";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr.šport.gymnázium";"Uhorodská 39";"Košice - Juh";"04011";"6,82927";"93,5323";;;;"3,5";;;;;;;;;"100";"88,0952";"38,0952";;;;;;;;;;;;;"75,2252";;;;
"3631";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Baèkovík 63";"Baèkovík";"04445";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"64,1383";;;;
"3632";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Beniakovce 38";"Beniakovce";"04442";;;;;;;;;;;;;;;"35,6391";"17,2932";"43,2331";;;;;;;;;;;;;;;;;
"3634";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bidovce 209";"Bidovce";"04445";;;;;;;;;;;"60,1251";"48,8273";;;;;;;;;;;;;;;;;;"48,8238";;;;
"3636";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bohdanovce 209";"Bohdanovce";"04416";;;;;;;;;;;"11,9625";"61,194";;;;;;;;;;;;;;;;;;"26,5482";;;;
"3637";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Boliarov 50";"Boliarov";"04447";;;;;;;;;;;;;;;"53,1579";"72,6316";"61,5789";;;;;;;;;;;;;"4,9928";;;;
"3638";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Budimír 11";"Budimír";"04443";;;;;;;;;;;"15,6372";"44,9183";;;;;;;;;;;;;;;;;;"22,7076";;;;
"3639";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s VJM";"Buzica 327";"Buzica";"04473";;;;;;;;;;;;"31,9119";"55,5556";"63,7037";"41,2782";"29,0977";"80,1504";;;;;;;;;;;;;"56,457";;;;
"3640";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"Základná škola";"Cestice 70";"Cestice";"04471";;;;;;;;;;;;;;;"49,2481";"61,7293";"75,6391";;;;;;;;;;;;;"99,5679";;;;
"3641";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èakanovce 80";"Èakanovce";"04445";;;;;;;;;;;;;;;"39,9248";"56,391";"56,5414";;;;;;;;;;;;;"70,9073";;;;
"3643";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pionierska 33";"Èaòa";"04414";;;;;;;;;;;"15,6372";"41,6489";;;"37,0677";"14,6617";"64,5865";;;;;;;;;;;;;"1,68027";;;;
"3644";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 7";"Èeèejovce";"04471";;;;;;;;;;;"78,1861";"84,8614";;;;;;;;;;;;;;;;;;"29,9568";;;;
"3646";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Drienovec 44";"Drienovec";"04401";;;;;;;;;;;"1,0946";"0,781805";;;"56,9925";"7,14286";"55,9398";;;;;;;;;;;;;"31,9731";;;;
"3648";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 5";"Drustevná pri Hornáde";"04431";;;;;;;;;;;"9,69507";"10,4478";;;"62,2556";"19,1729";"91,5038";;;;;;;;;;;;;"38,5502";;;;
"3650";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ïurkov 192";"Ïurkov";"04419";;;;;;;;;;;"2,97107";"1,0661";;;"16,6917";"1,57895";"4,96241";;;;;;;;;;;;;"66,0106";;;;
"3652";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Haniska 290";"Haniska";"04457";;;;;;;;;;;"8,52228";"26,2971";;;"3,90978";"34,7368";"40,4511";;;;;;;;;;;;;"8,54537";;;;
"3654";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Her¾any 37";"Her¾any";"04446";;;;;;;;;;;;;;;"50,1504";"0,827068";"40,3008";;;;;;;;;;;;;"47,8637";;;;
"3656";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Chrastné 30";"Chrastné";"04444";;;;;;;;;;;;;;;"8,1203";"1,20301";"2,70677";;;;;;;;;;;;;"56,9371";;;;
"3657";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Janík 28";"Janík";"04405";;;;;;;;;;;;;;;"61,203";"11,8045";"70,6015";;;;;;;;;;;;;"98,4157";;;;
"3659";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jasov 23";"Jasov";"04423";;;;;;;;;;;"9,14777";"16,3468";;;"46,8421";"13,9098";"34,4361";;;;;;;;;;;;;"12,482";;;;
"3660";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kalša 128";"Kalša";"04418";;;;;;;;;;;;;;;"40,4511";"45,0376";"83,5338";;;;;;;;;;;;;"91,3586";;;;
"3661";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kecerovce 79";"Kecerovce";"04447";;;;;;;;;;;"2,18921";"3,19829";;;"16,0902";"40,9774";"70,3008";;;;;;;;;;;;;"21,9395";;;;
"3662";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kokšov - Bakša 20";"Kokšov - Bakša";"04413";;;;;;;;;;;;;;;"39,5489";"24,7368";"60,9023";;;;;;;;;;;;;"80,3168";;;;
"3663";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"M. Koèanovej 2";"Kosto¾any nad Hornádom";"04431";;;;;;;;;;;;;;;"37,8195";"30,9023";"57,9699";;;;;;;;;;;;;"80,6049";;;;
"3664";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Košická Belá 235";"Košická Belá";"04465";;;;;;;;;;;"86,2393";"82,1606";;;"48,3459";"82,406";"87,8947";;;;;;;;;;;;;"71,1954";;;;
"3666";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Košická Polianka 148";"Košická Polianka";"04441";;;;;;;;;;;;;;;"67,5188";"22,7068";"57,5188";;;;;;;;;;;;;"80,3168";;;;
"3667";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Košické O¾šany 215";"Košické O¾šany";"04442";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19,9232";;;;
"3669";"Košickı";"Košice - okolie";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Krá¾ovce è. 86";"Krá¾ovce";"04444";;;;;;;;;;;;;;;"45,1128";"42,0301";"98,1203";;;;;;;;;;;;;"53,8646";;;;
"3670";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kysak 210";"Kysak";"04481";;;;;;;;;;;"19,312";"24,5203";;;"100";"85,2632";"69,2481";;;;;;;;;;;;;"34,5175";;;;
"3671";"Košickı";"Košice - okolie";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 10";"Malá Ida";"04420";;;;;;;;;;;"43,7842";"86,8515";;;"89,3233";"64,7368";"66,8421";;;;;;;;;;;;;"25,3961";;;;
"3672";"Košickı";"Košice - okolie";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ po¾nohospodárska";"Kováèska 53";"Medzev";"04425";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3673";"Košickı";"Košice - okolie";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štóska 159";"Medzev";"04425";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22,2527";;;;
