"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"1415";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavné námestie 14";"Dvory nad itavou";"94131";;;;;;;;;;;"42,846";"28,6425";;;"10,4511";"70,0752";"17,8195";;;;;;;;;;;;;"46,6635";;;;
"1416";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Hlavné námestie 2";"Dvory nad itavou";"94131";"2,72277";;"14,7059";"20,5882";"8,75912";;;;;;;;;;;;;;;;;;;;;;;;;"90,5963";;;;
"1417";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. Stampayho 76";"Gbelce";"94342";;;;;;;;;;;"35,8874";"23,0277";;;;;;;;;;;;;;;;;;"75,4681";;;;
"1418";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Stampayho s VJM";"J. Stampayho 80";"Gbelce";"94342";;;;;;;;;;;;"28,2871";"51,1111";"22,963";"44,2857";"30,9023";"96,2406";;;;;;;;;;;;;"62,0259";;;;
"1419";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hul 429";"Hul";"94144";;;;;;;;;;;"36,3565";"55,6503";;;;;;;;;;;;;;;;;;"62,41";;;;
"1420";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jasová 7";"Jasová";"94134";;;;;;;;;;;"45,7389";"65,1741";;;;;;;;;;;;;;;;;;"72,0595";;;;
"1421";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jatov 189";"Jatov";"94109";;;;;;;;;;;;;;;"32,9323";"65,2632";"54,3609";;;;;;;;;;;;;"94,7672";;;;
"1422";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ S.Petõfiho s VJM";"Kamenín 494";"Kamenín";"94357";;;;;;;;;;;;"18,1947";"44,4444";"30,3704";"6,39098";"60,3008";"16,9925";;;;;;;;;;;;;"55,4489";;;;
"1424";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolta 245";"Kolta";"94133";;;;;;;;;;;"88,3503";"69,7228";;;;;;;;;;;;;;;;;;"88,0461";;;;
"1425";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ O.Cabana";"Námestie Andreja Cabana36";"Komjatice";"94106";;;;;;;;;;;"38,6239";"31,4144";;;"15,4887";"56,0902";"21,8797";;;;;;;;;;;;;"11,4258";;;;
"1426";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Školská 1";"Komjatice";"94106";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"32,6154";;;;
"1427";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lipová 183";"Lipová";"94102";;;;;;;;;;;"4,45661";"5,54371";;;;;;;;;;;;;;;;;;"85,4537";;;;
"1428";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 1";"Maòa";"94145";;;;;;;;;;;"63,4089";"28,6425";;;"31,5789";"85,0376";"18,2707";;;;;;;;;;;;;"38,0701";;;;
"1429";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Michal nad itavou 276";"Michal nad itavou";"94161";;;;;;;;;;;"13,2916";"9,0263";;;"4,06015";"12,4812";"7,59399";;;;;;;;;;;;;"69,9952";;;;
"1430";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mojzesovo 505";"Mojzesovo";"94104";;;;;;;;;;;"24,8632";"41,9332";;;"51,1278";"13,3835";"94,4361";;;;;;;;;;;;;"19,9232";;;;
"1431";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ J. Endrõdyho - Alapi";"Mula 491";"Mula";"94352";;;;;;;;;;;;"63,9659";"97,037";"68,1481";;;;;;;;;;;;;;;;"65,3865";;;;
"1432";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Školská 39";"Nána";"94360";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"87,614";;;;
"1433";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Nová Vieska 31";"Nová Vieska";"94341";;;;;;;;;;;;;;;"5,03759";"51,4286";"56,3158";;;;;;;;;;;;;"99,2799";;;;
"1437";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Devínska 12";"Nové Zámky";"94063";;;;;;;;;;;"83,7373";"70,5757";;;"34,812";"40,9774";"87,594";;;;;;;;;;;;;"37,254";;;;
"1438";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"F. Rákocziho 5";"Nové Zámky";"94056";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,4615";;;;
"1439";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"G. Bethlena 41";"Nové Zámky";"94001";;;;;;;;;;;"30,6489";"69,3674";;;"46,391";"81,2782";"75,9398";;;;;;;;;;;;;"18,723";;;;
"1440";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ G. Czuczora s VJM";"G. Czuczora 10";"Nové Zámky";"94053";;;;;;;;;;;;"21,9616";"45,9259";"77,037";"69,4737";"70,9023";"43,609";;;;;;;;;;;;;"25,108";;;;
"1441";"Nitriansky";"Nové Zámky";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Špeciálna základná škola";"Súkromná ZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1442";"Nitriansky";"Nové Zámky";"Súkromník";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Súkromná ŠZŠ";"G. Czuczora 4";"Nové Zámky";"94053";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1443";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hradná 22";"Nové Zámky";"94056";;;;;;;;;;;"96,7162";"95,167";;;;;;;;;;;;;;;;;;"15,3625";;;;
"1444";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jesenského 1";"Nové Zámky";"94062";"12,8713";;;;"48,1752";"56,2874";;"13,0435";"0";;;;;;"87,6923";"73,8462";"93,8931";;;;;;;;;;;;;"63,5321";;;;
"1445";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı - maïarskı ";"Stredná odborná škola";"SŠ - SPŠE S. A. Jedlika";"Komáròanská 28";"Nové Zámky";"94075";"81,9307";"60";"32,3529";"52,9412";"89,2944";"92,2156";;"69,5652";;;;;;;;;;;;;;;;;;;;;;"26,3761";;;;
"1446";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium P.Pázmáòa VJM";"Letomostie 3";"Nové Zámky";"94061";;"81,592";"60";"60";;"59";;;"64,1509";;;;;;"2,38095";"13,4921";"53,1746";;;;;;;;;;;;;"73,8739";;;;
"1447";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"M. R. Štefánika 16";"Nové Zámky";"94061";"39,5122";"66,6667";;;;"54,5";;;"90,566";;;;;;;;;;;;;;;;;;;;;"24,3243";;;;
"1448";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mostná 3";"Nové Zámky";"94058";;;;;;;;;;;"88,9758";"57,0718";;;"70";"47,0677";"95,2632";;;;;;;;;;;;;"21,8435";;;;
"1449";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábrená 95";"Nové Zámky";"94057";;;;;;;;;;;"59,4996";"76,9012";;;"51,6541";"89,3233";"68,797";;;;;;;;;;;;;"9,84157";;;;
"1450";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola stavebná (s VJM)";"Nitrianska cesta 61";"Nové Zámky";"94001";"94,5545";;;;"86,8613";"0,598802";;"100";;;;;;;"2,5641";"20";;;;;;;;;;;;;;"45,1835";;;;
"1451";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola obchodu a sluieb";"Nitrianska cesta 61";"Nové Zámky";"94001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1452";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná zdravot. škola";"Pod kalváriou 1";"Nové Zámky";"94001";"9,15842";;"29,4118";"58,8235";"34,5499";"90,4192";;"63,6364";;;;;;;"40,5128";"62,5641";"99,2366";;;;;;;;;;;;;"52,0642";;;;
"1453";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ZŠ pri ZZ";"Slovenská 11";"Nové Zámky";"94052";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7,38461";;;;
"1454";"Nitriansky";"Nové Zámky";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"SNP 5";"Nové Zámky";"94060";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"40,3846";;;;
"1455";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ hotelovıch sluieb a obchodu";"Zdravotnícka 3";"Nové Zámky";"94051";"57,4257";;;;"51,5815";"7,18563";;;;;;;;;"66,1538";"80,5128";"87,7863";;;;;;;;;;;;;"32,1101";;;;
"1456";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ K.Strmeòa";"Komenského 8";"Palárikovo";"94111";;;;;;;;;;;"72,9476";"41,2225";;;;;;;;;;;;;;;;;;"12,194";;;;
"1457";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 2";"Podhájska";"94148";;;;;;;;;;;;;;;"45,7143";"64,8872";"82,782";;;;;;;;;;;;;"92,6068";;;;
"1459";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Radava 440";"Radava";"94147";;;;;;;;;;;;;;;"54,2857";"39,0226";"99,2481";;;;;;;;;;;;;"47,0955";;;;
"1460";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rastislavice 186";"Rastislavice";"94108";;;;;;;;;;;;;;;"43,5338";"27,1429";"96,2406";;;;;;;;;;;;;"61,4498";;;;
"1461";"Nitriansky";"Nové Zámky";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Rúbaò 28";"Rúbaò";"94136";;;;;;;;;;;;;;;"25,1128";"48,7218";"39,0977";;;;;;;;;;;;;"96,2074";;;;
"1462";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl. škola s MŠ s VJM";"Salka 428";"Salka";"94361";;;;;;;;;;;;"14,4989";"66,6667";"8,14815";"10,9023";"12,6316";"54,812";;;;;;;;;;;;;"72,5396";;;;
"1463";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Semerovo 110";"Semerovo";"94132";;;;;;;;;;;"99,9218";"99,7157";;;;;;;;;;;;;;;;;;"73,6918";;;;
"1464";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Blatná 876";"Strekov";"94137";;;;;;;;;;;;"48,4719";"80";"70,3704";"14,5113";"3,68421";"44,6617";;;;;;;;;;;;;"63,2741";;;;
"1465";"Nitriansky";"Nové Zámky";"Súkromník";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Súkromná SOŠ s VJM";"Mlynská 1116";"Svodín";"94354";;;"38,2353";"0";"31,1436";;;;;;;;;;"8,71795";"15,3846";;;;;;;;;;;;;;;;;;
"1466";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ L. Csongrádyho s VJM";"Školská 1";"Svodín";"94354";;;;;;;;;;;;"28,9268";"77,037";"82,2222";"13,609";"22,7068";"8,64662";;;;;;;;;;;;;"57,0811";;;;
"1467";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 2";"Svodín";"94354";;;;;;;;;;;"20,7975";"11,4428";;;;;;;;;;;;;;;;;;"94,9112";;;;
"1468";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Adyho 6";"Štúrovo";"94301";;;;;;;;;;;"13,7608";"20,6823";;;"32,3308";"38,4211";"30,5263";;;;;;;;;;;;;"17,8109";;;;
"1469";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Slovenskı - maïarskı ";"Gymnázium";"Gymnázium - Gimnázium";"Adyho 7";"Štúrovo";"94301";"2,92683";;"30";"10";;"18";;;;;;;;;;;;;;;;;;;;;;;;"83,7838";;;;
"1470";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ E.Adyho s VJM";"Adyho 9";"Štúrovo";"94301";;;;;;;;;;;;"34,2573";"47,4074";"28,1481";"4,06015";"45,8647";"28,0451";;;;;;;;;;;;;"20,4993";;;;
"1471";"Nitriansky";"Nové Zámky";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"ZUŠ Ferenca Liszta";"Komenského 2";"Štúrovo";"94301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"62,0879";;;;
"1472";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Špec. základná škola";"Lipová 6";"Štúrovo";"94301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13,8462";;;;
"1473";"Nitriansky";"Nové Zámky";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Svätého Štefana 36";"Štúrovo";"94301";"76,2376";;;;;;"0";;;;;;;;;;;;;;;;;;;;;;;"45,8716";;;;
"1474";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Svätého Štefana 81";"Štúrovo";"94303";;;"5,88235";"5,88235";"34,5499";"19,1617";;"16,6008";;;;;;;;;;;;;;;;;;;;;;"82,3394";;;;
"1475";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 35";"Šurany";"94201";;;;;;;;;;;"3,59656";"22,6724";;;"79,3233";"32,406";"93,985";;;;;;;;;;;;;"46,0394";;;;
"1476";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Bernolákova 37";"Šurany";"94201";"29,2683";"81,592";;;;"12,5";;;;;;;;;"9,52381";"1,5873";"18,254";;;;;;;;;;;;;"44,1441";;;;
"1477";"Nitriansky";"Nové Zámky";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. hrdinov 10";"Šurany";"94201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"61,5385";;;;
"1478";"Nitriansky";"Nové Zámky";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk. ZŠ .Bosniakovej";"Nám. hrdinov 6";"Šurany";"94201";;;;;;;;;;;"24,8632";"19,7584";;;"28,9474";"20,2256";"29,6241";;;;;;;;;;;;;"34,4215";;;;
"1479";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Nám. hrdinov 7";"Šurany";"94201";"91,3366";;;;"74,6959";;;;;;;;;;;;;;;;;;;;;;;;;"22,4771";;;;
"1480";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Nitrianska 61";"Šurany";"94214";"57,4257";"74";;;"96,5937";"4,19162";;"83,7945";;;;;;;;;;;;;;;;;;;;;;"11,9266";;;;
"1481";"Nitriansky";"Nové Zámky";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Nitrianska 81";"Šurany";"94201";"18,5644";;;;"38,9294";;;"67,1937";;;;;;;"65,1282";"70,2564";"42,7481";;;;;;;;;;;;;"27,2936";;;;
"1482";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"SNP 5";"Šurany";"94201";;;;;;;;;;;"74,4332";"53,3049";;;"14,5113";"83,9098";"45,6391";;;;;;;;;;;;;"7,05713";;;;
"1483";"Nitriansky";"Nové Zámky";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Topo¾ová 1";"Šurany";"94201";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26,1538";;;;
"1485";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Trávnica 70";"Trávnica";"94146";;;;;;;;;;;"53,5575";"18,6212";;;;;;;;;;;;;;;;;;"83,7254";;;;
"1486";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ J.A.Komenského";"Nová cesta 9";"Tvrdošovce";"94110";;;;;;;;;;;"20,0938";"33,1912";;;"74,8872";"62,1053";"68,1955";;;;;;;;;;;;;"25,204";;;;
"1487";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ K.Szemerényiho s VJM";"Nová cesta 9";"Tvrdošovce";"94110";;;;;;;;;;;;"8,38664";"65,1852";"67,4074";"57,8947";"40,1504";"89,5489";;;;;;;;;;;;;"47,4796";;;;
"1488";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 199";"Ú¾any nad itavou";"94103";;;;;;;;;;;"72,0876";"66,3824";;;"77,8947";"44,5113";"96,8421";;;;;;;;;;;;;"88,4782";;;;
"1489";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ve¾ké Lovce 59";"Ve¾ké Lovce";"94142";;;;;;;;;;;"25,4887";"80,3838";;;;;;;;;;;;;;;;;;"64,5223";;;;
"1490";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"ZŠ s MŠ - Alapiskola";"Školská 7";"Ve¾kı Kır";"94107";;;;;;;;;;;"97,0289";"65,1741";"70,3704";"92,5926";"13,609";"52,4812";"22,0301";;;;;;;;;;;;;"63,2741";;;;
"1492";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ Ányosa Jedlika s VJM";"Školská 845";"Zemné";"94122";;;;;;;;;;;;"43,4257";"82,963";"46,6667";"31,7293";"29,5489";"64,812";;;;;;;;;;;;;"80,6529";;;;
"1493";"Nitriansky";"Nové Zámky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 846";"Zemné";"94122";;;;;;;;;;;"14,5426";"20,8955";;;;;;;;;;;;;;;;;;"77,9165";;;;
"1494";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Školská 485";"Diakovce";"92581";;;;;;;;;;;;"25,5864";"17,037";"47,4074";"36,7669";"32,6316";"43,7594";;;;;;;;;;;;;"84,2055";;;;
"1495";"Nitriansky";"Ša¾a";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 485";"Diakovce";"92581";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"98,9438";;;;
"1497";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hájske 67";"Hájske";"95133";;;;;;;;;;;"65,2854";"62,1891";;;"6,31579";"3,1579";"9,3985";;;;;;;;;;;;;;;;;
"1498";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 373";"Horná Krá¾ová";"95132";;;;;;;;;;;"27,8342";"16,5601";;;"2,03008";"33,0075";"3,1579";;;;;;;;;;;;;"64,2823";;;;
"1499";"Nitriansky";"Ša¾a";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Krá¾ová nad Váhom 322";"Krá¾ová nad Váhom";"92591";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"61,4498";;;;
"1500";"Nitriansky";"Ša¾a";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Krá¾ová nad Váhom 72";"Krá¾ová nad Váhom";"92591";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"95,6793";;;;
"1502";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 1158";"Moèenok";"95131";;;;;;;;;;;"48,0844";"78,3227";;;"5,78947";"63,2331";"22,5564";;;;;;;;;;;;;"26,3082";;;;
"1503";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Neded 964";"Neded";"92585";;;;;;;;;;;;"5,54371";"28,8889";"26,6667";"16,9925";"16,8421";"80,1504";;;;;;;;;;;;;"68,2669";;;;
"1504";"Nitriansky";"Ša¾a";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Neded 964";"Neded";"92585";;;;;;;;;;;;;;;"37,8195";"37,4436";"95,2632";;;;;;;;;;;;;"65,2424";;;;
"1506";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl. škola s MŠ s VJM";"Školská 1003";"Selice";"92572";;;;;;;;;;;"3,9093";"3,62473";;;"32,8571";"13,8346";"52,406";;;;;;;;;;;;;"63,2741";;;;
"1507";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 1003";"Selice";"92572";;;;;;;;;;;;"4,97512";"2,96296";"79,2593";"50,6767";"6,2406";"88,797";;;;;;;;;;;;;"50,5041";;;;
"1508";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 1";"Ša¾a";"92705";;;;;;;;;;;"71,6966";"66,3824";;;"7,74436";"38,5714";"6,16541";;;;;;;;;;;;;"61,4498";;;;
"1509";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hollého 48";"Ša¾a";"92705";;;;;;;;;;;"64,1908";"78,0384";;;"34,812";"15,5639";"17,7444";;;;;;;;;;;;;"5,13682";;;;
"1511";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Horná 22";"Ša¾a";"92701";;;;;;;;;;;"88,7412";"75,764";;;"50,9774";"70,0752";"89,0977";;;;;;;;;;;;;"12,626";;;;
"1512";"Nitriansky";"Ša¾a";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"SŠ - Praktická škola";"Krátka 11";"Ša¾a";"92701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,8438";;;;
"1513";"Nitriansky";"Ša¾a";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Spojená škola";"Krátka 11";"Ša¾a";"92701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30,4615";;;;
"1514";"Nitriansky";"Ša¾a";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Spojená škola";"Krátka 11";"Ša¾a";"92701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"68,3077";;;;
"1516";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ J. C. Hronského";"Krátka 2";"Ša¾a";"92701";;;;;;;;;;;"88,7412";"91,9687";;;"13,0075";"56,0902";"14,9624";;;;;;;;;;;;;"38,9342";;;;
"1517";"Nitriansky";"Ša¾a";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Kukuèínova 27";"Ša¾a";"92701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"45,6044";;;;
"1518";"Nitriansky";"Ša¾a";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"SŠ-Stredná priem.škola";"Nivy 2";"Ša¾a";"92705";"51,2376";;;;"88,3212";"74,2515";;"65,6126";;;;;;;;;;;;;;;;;;;;;;"78,211";;;;
"1519";"Nitriansky";"Ša¾a";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl. škola s MŠ s VJM";"P. Pázmaòa 48";"Ša¾a";"92701";;;;;;;;;;;;"75,4797";"74,0741";"88,1481";"46,8421";"56,0902";"66,3158";;;;;;;;;;;;;"57,6092";;;;
