"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"2480";"Banskobystrickı";"Rimavská Sobota";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Šrobárova 12";"Rimavská Sobota";"97901";;;;;;;"1,10176200866699";;"6,16341743469238";"0";;"2,67411499023437";"6,61859664916992"
"2481";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rimavské Janovce 427";"Rimavské Janovce";"98001";;;;;;;"0";;;"0";;;
"2482";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Rimavské Janovce 84";"Rimavské Janovce";"98001";;;;;;;"0";;"7,67650680541992";"0";;;
"2483";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Sútor 51";"Sútor";"98001";;;;;;;"0";;"1,92051639556885";"0";;"2,04961433410645";
"2484";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Šimonovce 167";"Šimonovce";"98003";;;;;;;"0";;;"0";;;
"2485";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 27";"Širkovce";"98002";;;;;;;"0";;"5,01526832580566";"0";;;
"2486";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Štrkovec 63";"Štrkovec";"98045";;;;;;;"0";;"7,07934036254883";"0";;;
"2487";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s MŠ";"Tachty 72";"Tachty";"98034";;;;;;;"0";;;"0";;;
"2489";"Banskobystrickı";"Rimavská Sobota";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Teplı Vrch 57";"Teplı Vrch";"98023";"1,28175401687622";;"1,6542293548584";"0,436559772491455";"2,87189884185791";;"0";;"6,13982429504395";"0,555555582046509";;"3,62005882263184";"3,66241188049316"
"2491";"Banskobystrickı";"Rimavská Sobota";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Francisciho 803";"Tisovec";"98061";"3,95009994506836";;"4,61213531494141";"4,55651168823242";"4,66775932312012";;"0";;"7,14502868652344";"1,66666660308838";;"4,06330490112305";"6,52202835083008"
"2492";"Banskobystrickı";"Rimavská Sobota";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Francisciho 803";"Tisovec";"98061";;;;;;;;;;;;;
"2493";"Banskobystrickı";"Rimavská Sobota";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Evanjelické gymnázium";"Jesenského 836";"Tisovec";"98061";"6,22808151245117";"6,14031372070312";;"3,86223678588867";"5,00115814208984";"8,51928024291992";"1,47387065887451";"9,29125061035156";;"10";"5,17200622558594";"2,53677577972412";"6,23085479736328"
"2494";"Banskobystrickı";"Rimavská Sobota";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jesenského 903";"Tisovec";"98061";"5,81965065002441";"4,47870063781738";;"6,70595321655273";"4,16883392333984";"4,5469654083252";"4,02652206420898";"7,25103607177734";"6,6896354675293";"0";;"3,40849304199219";"5,51925849914551"
"2496";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola";"Uzovská Panica 127";"Uzovská Panica";"98022";;;;;;;"0";;"5,70416030883789";"0";;"6,30368309020996";
"2497";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Vèelince 44";"Vèelince";"98050";;;;;;;"0";;"6,15352554321289";"0";;;
"2498";"Banskobystrickı";"Rimavská Sobota";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Základná škola s VJM";"Kúpe¾ná 164";"Ve¾kı Blh";"98022";;;;;;;"0";;"8,21058959960937";"0";;"4,79314727783203";
"2499";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Hlavná 294";"Balog nad Ip¾om";"99111";;;;;;;"0";;"6,50020599365234";"0";;"6,80576248168945";"4,77809562683106"
"2500";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hlavná 294";"Balog nad Ip¾om";"99111";;;;;;;;;;;;;
"2502";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Krtíšska 26";"Bušince";"99122";"2,48319473266602";;"2,99775333404541";"2,91785583496094";"3,07565326690674";;"0";;;"1,66666660308838";;"3,97011299133301";"6,68443450927734"
"2503";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"Na Parlagu 1";"Èebovce";"99125";"3,03306312561035";;"3,83907928466797";"4,87628631591797";"2,78890743255615";;"0";;"6,1540885925293";"0,555555582046509";;"5,82051734924316";"5,21673164367676"
"2507";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Imre Madácha 3";"Dolná Strehová";"99102";"2,75448684692383";;"2,60757846832275";"2,20336475372314";"3,01179218292236";;"0";;;"0,555555582046509";;"3,96989402770996";"5,86664657592773"
"2508";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dolné Plachtince 34";"Dolné Plachtince";"99124";;;;;;;"0";;;"0,555555582046509";;"6,3030216217041";"5,23449859619141"
"2510";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hrušov 497";"Hrušov";"99142";"4,46894226074219";;"5,15966110229492";"4,26530036926269";"6,05402221679688";;"0";;;"4,44444465637207";;"5,72756576538086";"4,57073745727539"
"2511";"Banskobystrickı";"Ve¾kı Krtíš";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Cirk.zákl.škola s VJM";"Ipe¾ské Predmostie 74";"Ipe¾ské Predmostie";"99110";;;;;;;"0";;;"0";;;"5,03430137634277"
"2512";"Banskobystrickı";"Ve¾kı Krtíš";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - OA";"Jarmoèná 1";"Modrı Kameò";"99280";"5,32231636047363";"6,18541259765625";;"1,53193168640137";"6,45282821655273";"6,32393569946289";"1,42764835357666";"5,41077308654785";;"0";"6,12903480529785";"2,338059425354";"5,02230606079102"
"2513";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Lipové nám. 26";"Modrı Kameò";"99201";;;;;;;;;;;;;
"2514";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lipové nám. 28";"Modrı Kameò";"99201";"3,40154724121094";;"3,47199287414551";"2,80050315856934";"4,14348258972168";;"0";;"7,10366744995117";"0";;"4,90151977539062";"4,98750305175781"
"2515";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Mu¾a 68";"Mu¾a";"99122";;;;;;;"0";;"2,96369304656982";"0";;"8,37808609008789";
"2516";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"Školská 50";"Nenince";"99126";"3,81371841430664";;"4,16570777893066";"5,22414932250977";"3,10726623535156";;"0";;"4,85450134277344";"0";;"6,51742477416992";"5,12169303894043"
"2517";"Banskobystrickı";"Ve¾kı Krtíš";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"Cirkevná základná škola";"Olováry 132";"Olováry";"99122";;;;;;;"0";;"7,03570098876953";"0";;;"0,705628347396851"
"2521";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Sklabiná 133";"Sklabiná";"99105";;;;;;;"0";;"5,53040008544922";"0";;;
"2522";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Stredné Plachtince 33";"Stredné Plachtince";"99124";;;;;;;"0";;"7,35268020629883";"0";;"8,18805236816406";
"2523";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Širákov 1";"Širákov";"99127";;;;;;;"0";;;"0";;;
"2525";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ve¾ká Èalomija 65";"Ve¾ká Èalomija";"99109";"2,51180572509766";;"2,88063583374023";"2,28937854766846";"3,47189292907715";;"0";;"7,02848968505859";"2,22222232818604";;"5,6315788269043";"1,88303737640381"
"2526";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Krtíšska 87";"Ve¾ké Zlievce";"99123";;;;;;;"0";;"5,68639755249023";"0";;"7,68545684814453";
"2527";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"J.A.Komenského 1";"Ve¾kı Krtíš";"99001";;;;;;;;;;;;;
"2528";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J.A.Komenského 4";"Ve¾kı Krtíš";"99001";"4,73023681640625";;"5,74607162475586";"5,61700248718262";"5,8751407623291";;"0";;"6,23442268371582";"0,555555582046509";;"2,00568370819092";"7,02485885620117"
"2529";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám. A.H.Škultétyho 9";"Ve¾kı Krtíš";"99001";"4,56878623962402";;"5,08605728149414";"4,28952713012695";"5,83645629882812";;"0,819129180908203";;"8,1016242980957";"0";;"2,80325870513916";"6,84543380737305"
"2530";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Po¾ná 1";"Ve¾kı Krtíš";"99001";"3,63924140930176";;"3,97270355224609";"4,14703826904297";"3,79836845397949";;"0,946383953094482";;"8,76858367919922";"0";;"3,02915534973145";"6,64655838012695"
"2531";"Banskobystrickı";"Ve¾kı Krtíš";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Po¾ná 10";"Ve¾kı Krtíš";"99001";"3,74585189819336";"2,80117588043213";;"3,56522560119629";"0,716232347488403";"5,01115760803223";"0,614184284210205";"5,12792625427246";"8,31940002441406";"5";;"3,10857696533203";"5,23382987976074"
"2532";"Banskobystrickı";"Ve¾kı Krtíš";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Školská 21";"Ve¾kı Krtíš";"99001";"5,93914413452148";"6,33358764648438";;"7,88714599609375";"6,09487800598145";"6,16174392700195";"0,711486339569092";"8,12907409667969";"7,16096038818359";"10";"6,32371063232422";"3,08831920623779";"6,99607849121094"
"2533";"Banskobystrickı";"Ve¾kı Krtíš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec.základná škola";"Za parkom 966";"Ve¾kı Krtíš";"99001";;;;;;;;;;;;;
"2534";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"Školská 10";"Vinica";"99128";;;;;;;"0";;"7,90105209350586";"0";;"7,26236953735352";"5,23342895507812"
"2535";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s MŠ";"Vrbovka 53";"Vrbovka";"99106";;;;;;;"0";;"7,69878234863281";"0";;"9,6612907409668";"4,6191780090332"
"2537";"Banskobystrickı";"Ve¾kı Krtíš";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Gottwaldova 43";"elovce";"99106";;;;;;;"0";"6,71318893432617";"6,47383346557617";"0";"5,24926681518555";"4,39324378967285";"4,7829891204834"
"2538";"Banskobystrickı";"Ve¾kı Krtíš";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište int.";"Gottwaldova 43";"elovce";"99106";;;;;;;"0";"5,23370361328125";;"0";;"8,41949615478516";"0,556809949874878"
"2539";"Banskobystrickı";"Ve¾kı Krtíš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gottwaldova 81";"elovce";"99106";"4,68033599853516";;"5,83493309020996";"4,72362327575684";"6,92965621948242";;"0";;;"2,22222232818604";;"5,08276138305664";"5,40288581848145"
"2540";"Banskobystrickı";"Zvolen";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Lhenická 33";"Budèa";"96233";;;;;;;;;;;;;
"2542";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 28";"Budèa";"96233";"3,99379577636719";;"4,30659866333008";"3,98082427978516";"4,632373046875";;"0";;;"0,555555582046509";;"5,30150566101074";"5,12494583129883"
"2543";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 3";"Dobrá Niva";"96261";"6,88203811645508";;"7,73026123046875";"8,04462585449219";"7,41589736938477";;"1,97212181091309";;"7,67187957763672";"5,55555572509766";;"5,03144569396973";"6,42423934936523"
"2544";"Banskobystrickı";"Zvolen";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ pri zdrav. zar.";"Sládkovièova 311";"Kováèová";"96237";;;;;;;;;;;;;
"2545";"Banskobystrickı";"Zvolen";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Trávniky 13";"Kováèová";"96237";;;;;;;"0";;"6,90572509765625";"0,555555582046509";;"8,93177108764649";"3,91634292602539"
"2546";"Banskobystrickı";"Zvolen";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Stredisková 5";"Lieskovec";"96221";;;;;;;"0";;"9,22742462158203";"0";;"5,63716087341309";"4,65837135314941"
"2548";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ès. armády 91";"Oèová";"96223";"5,49866790771484";;"6,85779418945313";"7,20505218505859";"6,5105354309082";;"0";;"8,00765533447266";"0,555555582046509";;"6,06001434326172";"4,95382347106934"
"2549";"Banskobystrickı";"Zvolen";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"SNP 112";"Oèová";"96223";;;;;;;;;;;;;
"2550";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 14";"Pliešovce";"96263";"5,4413272857666";;"6,39877700805664";"6,81855392456055";"5,98731269836426";;"0";;"9,29150543212891";"1,11111116409302";;"4,67351760864258";"6,35870513916016"
"2551";"Banskobystrickı";"Zvolen";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Zajeová 5";"Pliešovce";"96263";;;;;;;"0";;"4,12058029174805";"0";;;
"2552";"Banskobystrickı";"Zvolen";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sielnica 15";"Sielnica";"96231";;;;;;;"0";;"4,14664878845215";"0";;"7,39189529418945";"4,72450408935547"
"2553";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pionierska  9";"Sliaè";"96231";"7,06784362792969";;"7,32414016723633";"7,06863555908203";"7,57964477539062";;"4,19528503417969";;"7,86623382568359";"10";;"3,18695430755615";"7,00530548095703"
"2554";"Banskobystrickı";"Zvolen";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"SNP 35";"Sliaè";"96231";;;;;;;;;;;;;
"2555";"Banskobystrickı";"Zvolen";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hodova 9";"Zvolen";"96001";"7,30757904052734";;"8,27102966308594";"7,76270523071289";"8,77935333251953";;"2,02001914978027";;"8,05818099975586";"0";;"3,85540618896484";"7,40890350341797"
"2556";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hrnèiarska  1";"Zvolen";"96001";"8,13639068603516";;"9,33632507324219";"9,32602844238281";"9,34662246704102";;"3,2328784942627";;"8,64874877929688";"9,44444427490234";;"2,05325813293457";"7,10520706176758"
"2557";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium ¼.Š.";"Hronská 3";"Zvolen";"96049";"5,5763111114502";"6,66033096313477";;"6,42992095947266";"6,5754508972168";"6,82137908935547";"2,11196193695068";"5,05327262878418";"7,81176452636719";"10";"7,70815277099609";"2,80007591247559";"7,28380813598633"
"2558";"Banskobystrickı";"Zvolen";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkr. gymnázium";"J. Kozaèeka 4";"Zvolen";"96001";;;;;;;"0";;;"0";;"8,09423370361328";"2,48049221038818"
"2559";"Banskobystrickı";"Zvolen";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium";"J. Kozaèeka 4";"Zvolen";"96001";;;;;;;;;;;;;
"2560";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stred. zdravot. škola";"J. Kozáèeka 4";"Zvolen";"96001";"6,4688835144043";"6,18410720825195";;"0";"7,57843322753906";"4,78148193359375";"1,28712930679321";"7,73305511474609";"7,01550598144531";"10";"6,96631469726563";"2,23531627655029";"5,41614151000977"
"2561";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"J. Švermu 1";"Zvolen";"96001";"3,01760139465332";"2,47366466522217";;"2,64909858703613";"2,41353378295898";"2,52193412780762";"0,417692375183105";"3,97273254394531";;"10";"5,14504928588867";"2,79598770141602";"4,89939193725586"
"2563";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J.Alexyho 1";"Zvolen";"96001";"6,18026542663574";;"7,25758590698242";"7,44057693481445";"7,07459487915039";;"1,43041324615479";;"9,22261505126953";"2,77777767181396";;"3,51248397827148";"7,20154724121094"
"2564";"Banskobystrickı";"Zvolen";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umel.škola";"J.Kozáèeka 4";"Zvolen";"96001";;;;;;;;;;;;;
"2565";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"SOŠ hotel. sluieb a obchodu";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Jabloòová 1351";"Zvolen";"96001";"3,43511085510254";"4,38992538452148";;"0";"5,08005142211914";"3,64836120605469";"1,36607351303101";"3,08506698608398";"8,14025573730469";"10";"4,3228889465332";"2,62187099456787";"2,44304504394531"
"2566";"Banskobystrickı";"Zvolen";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ pri zdrav. zar.";"Kuzmányho nábreie 28";"Zvolen";"96001";;;;;;;;;;;;;
"2567";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - OA";"Lieskovská cesta 1";"Zvolen";"96003";;;;;;;"0";;;"0";;;
"2568";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Luèenecká 17";"Zvolen";"96001";"4,0489429473877";"6,76502685546875";;"0";"6,66485366821289";"6,87444610595703";"0";"2,6858642578125";;"5";"7,02995071411133";"2,80894641876221";"4,81665458679199"
"2569";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"M. Rázusa 3";"Zvolen";"96001";"6,83195877075195";;"7,98306579589844";"7,52675933837891";"8,43937225341797";;"1,29516925811768";;"8,66631011962891";"1,66666660308838";;"2,62284736633301";"7,02189331054687"
"2570";"Banskobystrickı";"Zvolen";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkr.stred.umel.škola";"Môovská cesta 8164";"Zvolen";"96001";"5,10998039245605";"6,34694557189941";;"3,26797409057617";"6,03301658630371";"6,70825119018555";"0";"5,14240455627441";"8,25499267578125";"0";"2,81904468536377";"3,87283515930176";"3,63852233886719"
"2571";"Banskobystrickı";"Zvolen";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nádvorná 10";"Zvolen";"96001";;;;;;;;;;;;;
"2573";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Námestie mládee 17";"Zvolen";"96001";"6,88682556152344";;"7,16067428588867";"6,96005935668945";"7,36128921508789";;"4,33994598388672";;"9,38868942260742";"8,33333358764648";;"3,09846096038818";"7,87436141967773"
"2575";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Petra Jilemnického 1";"Zvolen";"96001";"5,72712631225586";;"6,11037368774414";"6,16024322509766";"6,0605037689209";;"2,72226009368896";;"7,38653945922852";"1,66666660308838";;"4,54028167724609";"6,578125"
"2577";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Petra Jilemnického 2";"Zvolen";"96001";"8,20829620361328";;"9,47364654541016";"9,65566101074219";"9,29163284301758";;"2,77560596466064";;"9,18528366088867";"9,44444427490234";;"3,93208198547363";"6,66399612426758"
"2578";"Banskobystrickı";"Zvolen";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umel.škola";"Sokolská 109";"Zvolen";"96001";;;;;;;;;;;;;
"2579";"Banskobystrickı";"Zvolen";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec.základná škola";"Sokolská 111";"Zvolen";"96001";;;;;;;;;;;;;
"2580";"Banskobystrickı";"Zvolen";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec.základná škola";"Sokolská 111";"Zvolen";"96001";;;;;;;;;;;;;
"2581";"Banskobystrickı";"Zvolen";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec.základná škola";"Sokolská 111";"Zvolen";"96001";;;;;;;;;;;;;
"2582";"Banskobystrickı";"Zvolen";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ dopravná";"Sokolská 94";"Zvolen";"96001";"4,52128295898437";"5,20521774291992";;"1,9825325012207";"5,20780448913574";"5,51615257263184";"2,57802505493164";"4,36278686523437";"6,91035308837891";"10";"7,88351135253906";"2,56440849304199";"5,69677963256836"
"2583";"Banskobystrickı";"Zvolen";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umel.škola";"Tehelná 5";"Zvolen";"96001";;;;;;;;;;;;;
"2584";"Banskobystrickı";"Zvolen";"Súkromník";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"SOŠ podnikania";"ul. Nám. Mládee 17";"Zvolen";"96001";"4,8685676574707";"7,28588943481445";;"0";"5,93366851806641";"8,77962112426758";"4,79365081787109";"2,94969367980957";"1,97576065063477";"0";;"2,78145542144775";"6,57490310668945"
"2585";"Banskobystrickı";"Zvolen";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ul. T. Vansovej 3";"Zvolenská Slatina";"96201";"5,60656929016113";;"7,03658142089844";"6,92230911254883";"7,1508544921875";;"0";;"8,37810745239258";"0";;"4,61984558105469";"6,55343017578125"
"2586";"Banskobystrickı";"arnovica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Záhumnie 24";"Brehy";"96801";"4,9460205078125";;"5,37976379394531";"5,18213577270508";"5,57739219665527";;"0";;"8,95415496826172";"1,66666660308838";;"5,63193702697754";"4,83474349975586"
"2587";"Banskobystrickı";"arnovica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hodruša - Hámre 227";"Hodruša - Hámre";"96661";"5,01001358032227";;"7,47878952026367";"7,37824172973633";"7,57933731079102";;"0";;;"0,555555582046509";;"6,67118988037109";"4,18010482788086"
"2588";"Banskobystrickı";"arnovica";"Súkromník";"SOŠ umeleckoremeselná";"Slovenskı";"Stredná odborná škola";"Súkr.stred.umel.škola";"Kyslá 214";"Hodruša - Hámre";"96661";"7,11766662597656";"7,53892211914062";;"9,56427001953125";"6,90558624267578";"8,26730041503906";"2,74103012084961";"7,65598907470703";"4,59311943054199";"5";;"4,33657112121582";"3,74733276367188"
"2589";"Banskobystrickı";"arnovica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Pod Kláštorom 158";"Hronskı Beòadik";"96653";"6,07821731567383";;"8,08779907226562";"6,59902725219727";"9,57657012939453";;"0";;"5,23260040283203";"0";;"7,5723503112793";"4,58115196228027"
"2590";"Banskobystrickı";"arnovica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malá Lehota 455";"Malá Lehota";"96642";"5,76895561218262";;"7,08239898681641";"7,68618316650391";"6,47861480712891";;"0";;"6,80677185058594";"0,555555582046509";;"8,25577392578125";"4,0340633392334"
"2591";"Banskobystrickı";"arnovica";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium F.Š.";"Bernolákova 9";"Nová Baòa";"96801";"5,47913703918457";"5,01649322509766";;"3,81498565673828";"6,5324104309082";"3,80450859069824";"2,13209400177002";"8,59770736694336";"6,75426864624023";"0";"9,02237014770508";"3,11855888366699";"7,51342468261719"
